cost,costval,quality,incomeval,income,insured,adjudicated_location_id,description,procedure_code,no_procedures
0.6623,42.956666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6623,42.956666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6534,42.646363,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.6533,42.646,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6468,42.25,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6463,42.205,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.646,42.141428,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.6453,42.0316,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.6448,41.95,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6448,41.95,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6448,41.95,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6448,41.95,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.6441,41.850232,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.39,40921,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.598,41.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5973,41.4125,0.39,40583,21.6444,0.6656,65,Chest x-ray 2vw frontal&latl,71020,204759
0.5972,41.402,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5971,41.3975,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5966,41.383333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5966,41.383333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5966,41.383333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5938,41.125,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.5936,41.082222,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5935,41.08,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5935,41.08,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5935,41.08,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5935,41.08,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5922,40.883636,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5897,40.423333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5893,40.385,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5885,40.318571,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5832,39.701428,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5826,39.61,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5815,39.466666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5815,39.466666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5815,39.466666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5815,39.466666,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5792,39.32,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5792,39.32,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5792,39.32,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5761,38.922,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5753,38.773333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5729,38.65909,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5727,38.648333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.572,38.613333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5718,38.596666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5715,38.565,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5715,38.552941,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5713,38.518,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.5707,38.43282,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5698,38.33,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5657,38.11,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5631,37.928333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5625,37.867027,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5623,37.839333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5596,37.582307,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5588,37.510714,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5588,37.510714,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5588,37.510714,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5588,37.510714,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5585,37.48,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5563,37.318787,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5559,37.303333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5556,37.284615,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5555,37.281666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5541,37.2,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5541,37.2,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5541,37.2,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5539,37.1625,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5519,36.98,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5496,36.805,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.5496,36.805,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.5496,36.805,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.5496,36.805,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.5496,36.805,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.5496,36.805,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.5487,36.71875,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5478,36.628571,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5477,36.605781,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5476,36.604285,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5467,36.44,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5447,36.2375,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5427,36.124285,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5394,35.865,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5394,35.865,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5394,35.865,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5394,35.865,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5391,35.856666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5356,35.6725,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5354,35.667307,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5348,35.575,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5329,35.4825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5329,35.4825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5329,35.4825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5329,35.4825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5312,35.375454,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5292,35.245714,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5291,35.245454,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5286,35.1825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5286,35.1825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5286,35.1825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5286,35.1825,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5271,34.982978,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5216,34.503333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5209,34.452916,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5199,34.36,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5198,34.350909,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5158,34.15,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5148,34.072857,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5141,33.99,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5141,33.99,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5141,33.99,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5141,33.99,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5138,33.964,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5121,33.897692,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5062,33.300666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.505,33.21,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5046,33.153333,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5036,33.127142,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5034,33.117142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5034,33.117142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5034,33.117142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5034,33.117142,0.45,47962,52.2,0.6582,856,Chest x-ray 2vw frontal&latl,71020,204759
0.5033,33.106666,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.5026,33.065,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4968,32.96,0.47,49521,31.9909,0.786,84,Chest x-ray 2vw frontal&latl,71020,204759
0.4958,32.8725,0.58,66092,52.7111,0.6952,78,Chest x-ray 2vw frontal&latl,71020,204759
0.4926,32.574202,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
0.4896,32.3455,0.33,34432,41.5556,0.6583,8,Chest x-ray 2vw frontal&latl,71020,204759
