avgAmount,cost_percentile,quality,no_procedures_location,no_proc_percentile,income_percentile,no_procedures,description
200.62,0.6922,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
219.39625,0.7159,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
219.39909,0.716,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
210.525,0.7068,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
218.89,0.7147,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
218.89,0.7147,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
218.89,0.7147,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
218.89,0.7147,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
218.89,0.7147,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
250.571666,0.7518,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
231.84,0.7329,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
251.04,0.7529,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
267.09,0.7682,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
240.406666,0.7436,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
267.09,0.7682,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
252.3825,0.7559,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
231.365,0.7319,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
231.365,0.7319,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
231.365,0.7319,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
229.73,0.7301,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
229.73,0.7301,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
251.04,0.7529,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
246.694285,0.7499,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
229.433333,0.7296,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
251.04,0.7529,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
234.21,0.7363,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
186.541304,0.6657,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
179.24,0.6483,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
183.284181,0.6567,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
175.65,0.6428,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
183.31,0.6569,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
179.816666,0.6495,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
175.65,0.6428,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
183.476,0.6572,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
181.987142,0.6545,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
185.31,0.6637,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
168.755,0.6304,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
168.692,0.6301,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
187.755,0.6677,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
180.13,0.6506,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
190.33,0.6725,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
192.775,0.6777,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
190.33,0.6725,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
196.475,0.684,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
199.145,0.6904,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
217.415,0.7135,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
210.235,0.7063,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
209.943333,0.7057,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
215.916666,0.7123,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
208.72,0.7037,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.09,0.0991,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
24.955,0.0968,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
12.725,0.0684,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
24.46,0.0808,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
20.91,0.0769,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
22.07875,0.0785,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
0,0,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
25.45,0.1055,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
722.37,0.992,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
722.37,0.992,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
588.35,0.9707,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
588.35,0.9707,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
588.35,0.9707,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
29.96,0.1597,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
29.96,0.1597,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
29.96,0.1597,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
28.594,0.155,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
50.12,0.2217,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
47.718,0.2114,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
40.216666,0.1835,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
31.36,0.1622,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
41.55,0.1845,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
31.36,0.1622,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
41.82,0.1855,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
31.36,0.1622,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
41.82,0.1855,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
41.82,0.1855,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
41.82,0.1855,31.9909,434,0.6959,0.47,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
61.125,0.2395,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
57.366111,0.2331,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
57.366111,0.2331,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
57.366111,0.2331,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
57.366111,0.2331,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
59.305,0.2362,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
59.305,0.2362,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
59.305,0.2362,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
59.305,0.2362,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.91,0.1527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.91,0.1527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.91,0.1527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.91,0.1527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
41.82,0.1855,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
0,0,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
0,0,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
12.23,0.0669,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
12.23,0.0669,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
12.23,0.0669,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
12.23,0.0669,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
0,0,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
0,0,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
343.45,0.8851,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
343.45,0.8851,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
343.45,0.8851,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
343.45,0.8851,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
309.1,0.8447,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
309.1,0.8447,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
432.365,0.9242,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
432.365,0.9242,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
