cost,costval,income,incomeval,quality,insured,adjudicated_location_id,description,procedure_code,no_procedures
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3177,88.273333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3575,94.475,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3642,95.185454,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.324,91.39,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4302,100.846,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3991,97.513333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3991,97.513333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3681,96.532,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.3612,94.863333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4637,109.66,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4637,109.66,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.476,116.558,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4627,109,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4679,111.453333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4675,111.295,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4626,108.92625,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4675,111.295,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4642,109.728461,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4769,116.91,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4795,116.996666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4706,112.67,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4918,122.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4918,122.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4918,122.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4918,122.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4918,122.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4812,118.0125,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4918,122.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4436,104.84,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.407,98.25,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4418,103.57,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4455,105.135185,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5197,131.2,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5197,131.2,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5197,131.2,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4871,119.924,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4986,125.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4986,125.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4728,114.14,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4946,122.816666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4944,122.676,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4599,107.775555,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4737,114.904146,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4858,119.493333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4845,119.296666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4964,124.51,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5224,131.77875,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4905,121.723333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5055,126.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.4908,121.88,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5218,131.673333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5242,132.41,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5155,128.768,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5242,132.41,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5169,129.446666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5083,127.93,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5175,129.57,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9354,489.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9354,489.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9358,489.9,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9358,489.9,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9358,489.9,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9262,442.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.926,438.81,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9373,492.94,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9418,495.1,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8942,360.58,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8942,360.58,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8642,321.83,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9103,383.44,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.905,370.47,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8923,355.56,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9033,369.705,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.9034,370.155,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8554,314.915,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.913,391.92,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8324,304.96,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8146,292.165,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8021,287.12,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8021,287.12,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8021,287.12,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8296,301.0375,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8446,308.915,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8483,310.435,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8669,325.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8669,325.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8669,325.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.847,309.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.847,309.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.847,309.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.847,309.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8743,331.84,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.847,309.85,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8731,331.53,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.8052,289.27,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7839,277.1,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7449,241.655,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7636,262.15,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7637,262.246666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7607,259.925,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7613,260.666666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7662,264.405,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7612,260.63,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.767,265.662,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.785,278.18,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6251,166.62,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6347,170.323333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.621,164.293333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6359,171.215,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5788,148.407272,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5787,148.390434,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6187,163.265,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6187,163.265,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6327,169.29,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6187,163.265,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6093,159.725,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6468,177.65,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6151,161.626666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6262,167.31875,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6033,156.865,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.603,156.553333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5728,145.818333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5752,147.13,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6043,157.5725,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6054,158.065,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5762,147.178333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6056,158.193428,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6076,158.998,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6173,162.654,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5771,147.391666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5713,144.700357,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5798,148.8625,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5977,155.02,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5695,144.635,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5695,144.635,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5971,154.794,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5695,144.635,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5579,140.79,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5579,140.79,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5579,140.79,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5579,140.79,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5579,140.79,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5579,140.79,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5933,153.724,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5921,153.42,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5511,138.528333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.531,134.65,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5662,143.3875,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5856,150.176666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5297,134.36,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5424,136.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.5611,141.874444,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.72,223.37,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.72,223.37,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7184,220.925,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6955,202.95,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6996,205.5,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7209,223.535,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7274,226.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7529,251.04,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7278,227.12,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6936,201.99,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7181,220.525,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7164,219.664166,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7226,224.183333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6965,203.3925,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6922,200.62,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7159,219.39625,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.716,219.39909,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7068,210.525,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7147,218.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7147,218.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7147,218.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7147,218.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7147,218.89,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7518,250.571666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7329,231.84,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7529,251.04,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7436,240.406666,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7682,267.09,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7559,252.3825,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7319,231.365,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7319,231.365,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7319,231.365,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7301,229.73,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7301,229.73,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7529,251.04,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7499,246.694285,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7296,229.433333,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7529,251.04,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.7363,234.21,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6657,186.541304,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6483,179.24,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
0.6567,183.284181,0.47,49521,31.9909,0.6959,84,Ct head/brain w/o dye,70450,154049
